dataset,sequence_id,group_id,sequence_length,command,run_command_hash,RNAup_version,date_time_utc,exit_status,warning_present,warning_notes,output_file_path,output_detection_note,stdout_path,stderr_path,log_path,stdin_fa_path,command_txt_path,parsed_raw_table_path,file_listing_path,runtime_sec,sequence_sha256,pfScale_used,output_file_sha256
CRW,d.23.b.P.aeruginosa,d.23.b.P.aeruginosa,2893,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:02:41.308898+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.P.aeruginosa__a6c4c124ab/d.23.b.P.aeruginosa__a6c4c124ab_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.P.aeruginosa__a6c4c124ab/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.P.aeruginosa__a6c4c124ab/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.P.aeruginosa__a6c4c124ab/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.P.aeruginosa__a6c4c124ab/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.P.aeruginosa__a6c4c124ab/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.P.aeruginosa__a6c4c124ab/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.P.aeruginosa__a6c4c124ab/file_listing.json,47.5368549823761,b8128131c03d7a0a5e471efb130635d2dcab2a9fff20f22c025a78f40a285d59,1.0,0c0e6eebd8ac761c22375a243a7f0e6124eda101c8cf58843f26c732c06a1ee0
CRW,d.23.b.R.amylophilus,d.23.b.R.amylophilus,2867,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:03:26.894733+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.amylophilus__f98a818e5f/d.23.b.R.amylophilus__f98a818e5f_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.amylophilus__f98a818e5f/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.amylophilus__f98a818e5f/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.amylophilus__f98a818e5f/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.amylophilus__f98a818e5f/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.amylophilus__f98a818e5f/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.amylophilus__f98a818e5f/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.amylophilus__f98a818e5f/file_listing.json,45.10050582885742,d2182118418b8672bccc29e91e9abac2a2a95e7c96ef66304e13a9f3aea77a67,1.0,2db43e4b60340cd7f04b409fb53cc024e1a63b2ffdf65aaa06b4e2ef1653a247
CRW,d.23.b.R.prowazekii,d.23.b.R.prowazekii,2763,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:04:08.086017+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.prowazekii__7fcd5098b9/d.23.b.R.prowazekii__7fcd5098b9_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.prowazekii__7fcd5098b9/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.prowazekii__7fcd5098b9/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.prowazekii__7fcd5098b9/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.prowazekii__7fcd5098b9/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.prowazekii__7fcd5098b9/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.prowazekii__7fcd5098b9/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.R.prowazekii__7fcd5098b9/file_listing.json,40.71050715446472,d52ca1f890562054df1af3301a03028b2f45cb6dbdad437243b00562af35267b,1.0,2ae5603440ae4826ee083e701d59fa59673418855e8836ac195f4b08971ef977
CRW,d.23.b.S.ambofaciens,d.23.b.S.ambofaciens,3120,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:05:08.351713+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.ambofaciens__94e7f71d9c/d.23.b.S.ambofaciens__94e7f71d9c_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.ambofaciens__94e7f71d9c/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.ambofaciens__94e7f71d9c/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.ambofaciens__94e7f71d9c/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.ambofaciens__94e7f71d9c/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.ambofaciens__94e7f71d9c/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.ambofaciens__94e7f71d9c/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.ambofaciens__94e7f71d9c/file_listing.json,59.80054306983948,6663aeed8d22cbbb452d6ab622cf95076bb58b36753f917f53b741fd50626aef,1.0,827f8b47dcaae597600b2d2ff2a0e683f6e0ac97f5957f4c1c2ad6d0f2388ba8
CRW,d.23.b.S.aureus,d.23.b.S.aureus,2923,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:05:57.384953+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.aureus__63f7cc8e5c/d.23.b.S.aureus__63f7cc8e5c_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.aureus__63f7cc8e5c/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.aureus__63f7cc8e5c/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.aureus__63f7cc8e5c/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.aureus__63f7cc8e5c/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.aureus__63f7cc8e5c/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.aureus__63f7cc8e5c/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.aureus__63f7cc8e5c/file_listing.json,48.49099898338318,acc20fa1c11c03fcb511256ba4362f63c6133d20c98f47aeda90a031e2717cff,1.0,f711d908f8ebe6b5bdf35672d6dcdda1ed592055ff4a779b126c051610ef3e82
CRW,d.23.b.S.carnosus,d.23.b.S.carnosus,2924,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:06:46.829689+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.carnosus__d650942c28/d.23.b.S.carnosus__d650942c28_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.carnosus__d650942c28/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.carnosus__d650942c28/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.carnosus__d650942c28/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.carnosus__d650942c28/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.carnosus__d650942c28/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.carnosus__d650942c28/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.carnosus__d650942c28/file_listing.json,48.94284915924072,b851b7f89cf81d461a73fde3932dbea5cd7d941d24557f75fe3503c6dae81b30,1.0,8c9209cc6d3b8257ce68387eb89b295d6633960e2cb73f86ad0655fb9538540c
CRW,d.23.b.S.pneumoniae_No.1,d.23.b.S.pneumoniae_No.1,2902,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:07:34.904069+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.1__2100444e2c/d.23.b.S.pneumoniae_No.1__2100444e2c_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.1__2100444e2c/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.1__2100444e2c/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.1__2100444e2c/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.1__2100444e2c/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.1__2100444e2c/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.1__2100444e2c/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.1__2100444e2c/file_listing.json,47.575966119766235,98a1b36abdba5a346100b072b7d861c3b2d905344ba671ac05def64e31935b47,1.0,28f6fdbecd01f6caa315834d98cf3427d9e8a539b20bacff31dde32cab38bd86
CRW,d.23.b.S.pneumoniae_No.2,d.23.b.S.pneumoniae_No.2,2902,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:08:23.296607+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.2__c9304e26e1/d.23.b.S.pneumoniae_No.2__c9304e26e1_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.2__c9304e26e1/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.2__c9304e26e1/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.2__c9304e26e1/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.2__c9304e26e1/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.2__c9304e26e1/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.2__c9304e26e1/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.2__c9304e26e1/file_listing.json,47.89890098571777,98a1b36abdba5a346100b072b7d861c3b2d905344ba671ac05def64e31935b47,1.0,65ecf9bb6790c0bfd02655c51d8c6f28e830ae7300f00f4315d07599f923b0e8
CRW,d.23.b.S.pneumoniae_No.3,d.23.b.S.pneumoniae_No.3,2902,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:09:10.749964+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.3__718e5c38b4/d.23.b.S.pneumoniae_No.3__718e5c38b4_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.3__718e5c38b4/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.3__718e5c38b4/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.3__718e5c38b4/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.3__718e5c38b4/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.3__718e5c38b4/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.3__718e5c38b4/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.3__718e5c38b4/file_listing.json,46.946359634399414,98a1b36abdba5a346100b072b7d861c3b2d905344ba671ac05def64e31935b47,1.0,adb87cd6d829105963cd5d7396cdf94ee5e14800c65000509c0292ad730ce50a
CRW,d.23.b.S.pneumoniae_No.4,d.23.b.S.pneumoniae_No.4,2902,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:09:58.422373+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.4__368760d12e/d.23.b.S.pneumoniae_No.4__368760d12e_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.4__368760d12e/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.4__368760d12e/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.4__368760d12e/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.4__368760d12e/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.4__368760d12e/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.4__368760d12e/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pneumoniae_No.4__368760d12e/file_listing.json,47.17332601547241,98a1b36abdba5a346100b072b7d861c3b2d905344ba671ac05def64e31935b47,1.0,3848275c93f73a2501797a618b69c61f658e7a9fc42091830acb375f60bde081
CRW,d.23.b.S.pyogenes_No.1,d.23.b.S.pyogenes_No.1,2903,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:10:46.779207+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.1__3622a46c0f/d.23.b.S.pyogenes_No.1__3622a46c0f_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.1__3622a46c0f/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.1__3622a46c0f/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.1__3622a46c0f/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.1__3622a46c0f/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.1__3622a46c0f/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.1__3622a46c0f/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.1__3622a46c0f/file_listing.json,47.85939383506775,973b825968da0989b7ca27f299b998df67e901e5cc64a221e5ad6e382b59b58f,1.0,035a755413dd4b4209e093a775c719c35ed782a02417b2721c27a37e2ceae3f2
CRW,d.23.b.S.pyogenes_No.2,d.23.b.S.pyogenes_No.2,2903,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:11:35.318219+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.2__d9ccee905e/d.23.b.S.pyogenes_No.2__d9ccee905e_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.2__d9ccee905e/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.2__d9ccee905e/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.2__d9ccee905e/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.2__d9ccee905e/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.2__d9ccee905e/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.2__d9ccee905e/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.2__d9ccee905e/file_listing.json,48.0516791343689,973b825968da0989b7ca27f299b998df67e901e5cc64a221e5ad6e382b59b58f,1.0,71c74a7d9b5dd9774ca070420a9e490c957bf417a1e494de1f4c412999449a2a
CRW,d.23.b.S.pyogenes_No.3,d.23.b.S.pyogenes_No.3,2903,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:12:23.513835+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.3__7e870fd3df/d.23.b.S.pyogenes_No.3__7e870fd3df_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.3__7e870fd3df/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.3__7e870fd3df/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.3__7e870fd3df/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.3__7e870fd3df/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.3__7e870fd3df/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.3__7e870fd3df/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.3__7e870fd3df/file_listing.json,47.68475604057312,973b825968da0989b7ca27f299b998df67e901e5cc64a221e5ad6e382b59b58f,1.0,0644d17b8c103bf1359cac378b2c52508e146ccb7d074b387651e8119676f447
